colct_stdde,sle_site_domn,prices_prdlst_id,goods_nm,shop_nm,anals_trget_pc,Price,expsr_ordr,job_id,kf
2020-02-29,search.shopping.naver.com,F012091,헬로키티입체방한대 1개 어린이 마스크 성인마스크 KF94 황사마스크 어린이캐릭터마스크 면마스크 방한 무형광 - 티몬,티몬,4500,,53,490008,94
2020-05-07,search.shopping.naver.com,F012050,(대량판매)세이프크린 KF94 마스크 - 20매 화이트 대형 (1개 5매포장) - 니드마스크,니드마스크,59000,2950,8,490008,94
2020-03-12,search.shopping.naver.com,F012050,"[국산] 5중구조 크리넥스 방역용 마스크 KF94 대형 초미세먼지 차단 휴대용 손세정제 100ml,120ml 하나k몰 - 하나K몰",하나K몰,3800,3800,18,490015,94
2020-04-11,search.shopping.naver.com,F012050,식약처인증 KF94 크린웰 마스크 대형 화이트 5매 (개별포장) - 멸치쇼핑,멸치쇼핑,21500,4300,20,490015,94
2020-04-08,search.shopping.naver.com,F012050,"KF94 방역마스크 황사마스크(대형/흰색/ 한봉지10개입 29,000원) - 11번가",11번가,29000,2900,39,490015,94
2020-05-23,search.shopping.naver.com,F012050,(대한도매) kf94 대형마스크 1개 개별포장 숨마스크 - 11번가,11번가,3530,3530,34,490008,94
2020-05-16,search.shopping.naver.com,F012050,편한숨 오디널 황사 방역마스크 KF94 대형 5매입 1개 - 쿠팡,쿠팡,14500,2900,22,490008,94
2020-05-29,search.shopping.naver.com,F012050,국내산 황사 방역 마스크 KF80 대형 1개 (브랜드랜덤) - 쿠팡,쿠팡,2500,2500,23,490009,80
2020-05-14,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 숨마스크 - G마켓,G마켓,4930,4930,37,490008,94
2020-02-17,search.shopping.naver.com,F012091,테라브레스 미세먼지 마스크 KF94 뽀로로 소형1개 - 11번가,11번가,2380,,37,490008,94
2020-05-15,search.shopping.naver.com,F012050,KF94 대형 마스크 국내생산 낱개 개별포장 1개 - 리버파크,리버파크,2500,2500,1,490008,94
2020-03-18,search.shopping.naver.com,F012050,(당일출고) kf94 대형 마스크 미세먼지 코로나19 예방 블랙/화이트 - 정품 마켓,정품 마켓,5800,5800,1,490002,94
2020-05-11,search.shopping.naver.com,F012050,KF94대형 개별 1개 방역마스 크린숨 KF94 대형 황사마스크 - 쿠팡,쿠팡,2700,2700,20,490008,94
2020-05-13,search.shopping.naver.com,F012050,몬스터건강 국내배송 KF94 식약처 인증 황사 방역마스크 바이러스격리 대형 10개(2포) 닥터퓨리 해가든 메이브리즈 3MN95 동국제약 바디럽 크린조이 - 몬스터건강,몬스터건강,49900,2495,6,490002,94
2020-05-16,search.shopping.naver.com,F012050,매일편한 마스크 KF80 대형 1팩 5개입 - JMB Distributi,JMB Distributi,8700,1740,45,490013,80
2020-04-29,search.shopping.naver.com,F012050,숨쉬고 편안한숨 KF80 대형 화이트 황사마스크 5매 - 해피키즈몰,해피키즈몰,16500,3300,36,490013,80
2020-02-17,search.shopping.naver.com,F012091,기타 대박이네 하이가드 방역마스크 KF94 대형 흰색 1개 - 쿠팡,쿠팡,3000,,81,490008,94
2020-03-22,search.shopping.naver.com,F012050,(국내 당일 발송) (10매) KF94 마스크 대형 코로나19 - G마켓,G마켓,50420,5042,61,490015,94
2020-05-08,search.shopping.naver.com,F012050,제로베이 KF94 대형 마스크 1개 / 화이트 / 보건 개별 - 옥션,옥션,2290,2290,21,490008,94
2020-04-18,search.shopping.naver.com,F012050,늘푸른 황사마스크(KF80) 화이트 중형 X 10매 - 옥션,옥션,33460,3346,83,490013,80
2020-04-05,search.shopping.naver.com,F012050,초미세먼지 미세먼지 황사 일회용 마스크 크리넥스 KF80 KF94 대형 1매 - 청춘푸드몰,청춘푸드몰,3990,3990,21,490015,94
2020-04-26,search.shopping.naver.com,F012050,애니케어 KF80 마스크 대형 - 쿠팡,쿠팡,2240,2240,59,490013,80
2020-02-12,search.shopping.naver.com,F012091,1회용마스크 황사미세먼지 차단 KF94 방역마스크 1개당금액임 최소 20매씩 구매가능 - 진스컴퍼니골프용품,진스컴퍼니골프용품,3800,,41,490008,94
2020-03-10,search.shopping.naver.com,F012050,KF94 황사마스크 대형 1매 코로나 예방(디자인 랜덤발송) - 쿠팡,쿠팡,7900,7900,11,490015,94
2020-04-28,search.shopping.naver.com,F012050,크린숨 방역마스크 KF94 황사 미세먼지 코로나 대형 - 인터파크,인터파크,2490,2490,52,490015,94
2020-02-19,search.shopping.naver.com,F012091,당일발송 N95 3M9010 마스크x1개 kf94황사마스크대형 - G마켓,G마켓,5500,,45,490008,94
2020-03-10,search.shopping.naver.com,F012050,국내산 KF94황사마스크 재고1050매 미세먼지 일회용 대형 방역 코라나19 - 이맥스해외직구,이맥스해외직구,3900,3900,49,490015,94
2020-05-14,search.shopping.naver.com,F012050,웰킵스 스마트 미세먼지황사마스크 KF94 대형 1개 - 옥션,옥션,2820,2820,47,490008,94
2020-04-29,search.shopping.naver.com,F012050,[국산]KF80마스크 대형/개별포장 - 지피월드,지피월드,2640,2640,24,490013,80
2020-05-08,search.shopping.naver.com,F012050,파인텍 뉴네퓨어 황사 방역 마스크 KF94/미세먼지 마스크 5개입 - 미앤미c,미앤미c,14000,2800,1,490001,94
2020-05-12,search.shopping.naver.com,F012050,크린웰 KF80 마스크 대형 화이트 개별포장 - 쿠팡,쿠팡,1990,1990,72,490013,80
2020-04-06,search.shopping.naver.com,F012050,kf80 마스크 끌라레루트 대형 블랙 성인용 - 쿠팡,쿠팡,4090,4090,33,490013,80
2020-05-28,search.shopping.naver.com,F012050,판촉물 인쇄 제작[국산]KF80마스크 대형/개별포장 계절알뜰기념품 - 대한기념품,대한기념품,2640,2640,72,490013,80
2020-04-07,search.shopping.naver.com,F012050,KF94 마스크 식약처인증 황사 방역 마스크 대형 1매 휴안청플러스 - 패션플러스,패션플러스,2950,2950,36,490015,94
2020-03-25,search.shopping.naver.com,F012050,KF94 숨프리 마스크 대형 화이트 5매 성인용 - 쿠팡,쿠팡,27900,5580,30,490015,94
2020-04-30,search.shopping.naver.com,F012050,케이에프마스크 KF94대형 1팩 5매입 - 미세먼지마스크 황사마스크 - 전자파차단,전자파차단,11250,2250,42,490015,94
2020-02-17,search.shopping.naver.com,F012091,3Q 미세 먼지 KF94 대형 1회용 일회용 마스크 1개 - 쿠팡,쿠팡,4260,,83,490008,94
2020-03-12,search.shopping.naver.com,F012050,국산 KF94 마스크 대형 10매입(재고있음) - 아울렛몰,아울렛몰,48000,4800,44,490015,94
2020-02-16,search.shopping.naver.com,F012091,유한킴벌리 크리넥스 황사마스크 뉴 KF80 대형 - 티에스shop,티에스shop,3600,,4,490009,80
2020-05-11,search.shopping.naver.com,F012050,파인텍 네퓨어 황사 미세먼지 일회용 마스크 KF94 5매입x4개 - 옥션,옥션,57800,2890,12,490001,94
2020-04-12,search.shopping.naver.com,F012050,애니프리 KF80 필터 사용 황사 마스크 10매/당일출고 - 인터파크,인터파크,21920,2192,36,490013,80
2020-05-14,search.shopping.naver.com,F012050,(재고보유 오늘출발) 뉴네퓨어 건영 이룸 대형 성인용 KF94 코로나 마스크 랜덤발송 5매입 - SHALL I,SHALL I,14500,2900,18,490001,94
2020-05-05,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 숨마스크 - 인터파크,인터파크,3570,3570,12,490008,94
2020-04-18,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 숨마스크 - G마켓,G마켓,4660,4660,28,490008,94
2020-05-20,search.shopping.naver.com,F012050,LG생활건강 테라브레스 KF94 미세먼지 마스크 대형1개 - 옥션,옥션,3260,3260,36,490008,94
2020-05-01,search.shopping.naver.com,F012050,이노센트 KF80 마스크 미세먼지 황사방역용 어린이마스크 아동마스크 (1개) - 공순이도매,공순이도매,2360,2360,2,490009,80
2020-04-27,search.shopping.naver.com,F012050,랜덤배송 KF94 대형 마스크 1개(5매)x3개 (총 15매) - 쿠팡,쿠팡,37500,2500,36,490008,94
2020-05-07,search.shopping.naver.com,F012050,[국산]KF80마스크 대형/개별포장 계절알뜰판촉물 - 대한판촉,대한판촉,2640,2640,23,490013,80
2020-05-18,search.shopping.naver.com,F012050,기업 판촉물 제작 [국산]KF80마스크 대형/개별포장 답례품 기념품 인쇄 단체선물 행사 - 대한스토어,대한스토어,2640,2640,26,490013,80
2020-03-31,search.shopping.naver.com,F012050,에프티이앤이 아이엠 방역마스크 KF94 성인용(대형) 10매 묶음 - 클릭1986,클릭1986,36500,3650,45,490015,94
2020-05-07,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 늘푸른마스크 - 11번가,11번가,4120,4120,29,490008,94
2020-05-23,search.shopping.naver.com,F012050,(대한도매) kf94 대형마스크 1개 개별포장 늘푸른마스 - 인터파크,인터파크,4320,4320,21,490008,94
2020-03-22,search.shopping.naver.com,F012050,식약처허가 국내산 KF94 황사마스크 대형화이트 5매입 - G마켓,G마켓,18870,3774,68,490015,94
2020-05-23,search.shopping.naver.com,F012050,"국산 kf94 마스크 대형 (1인2개한정,오늘출발) - 도그몰",도그몰,1700,1700,69,490015,94
2020-04-20,search.shopping.naver.com,F012050,쉼표리빙 황사방역 마스크 KF94 그레이 대형 (1팩 5매) - 쿠팡,쿠팡,13970,2794,34,490015,94
2020-04-19,search.shopping.naver.com,F012050,늘푸른 황사마스크 KF80 중형 화이트 2매 - 썸타는언니,썸타는언니,7000,3500,26,490013,80
2020-04-20,search.shopping.naver.com,F012050,국산 황사 미세먼지 KF94마스크 대형 1매 - 11번가,11번가,2490,2490,36,490015,94
2020-02-23,search.shopping.naver.com,F012091,웰빙 먼지 마스크뉴 소형 KF80 아동 어린이 1개 - 동궁다이아,동궁다이아,3300,,3,490009,80
2020-05-22,search.shopping.naver.com,F012050,(대한도매) kf94 대형마스크 1개 개별포장 숨마스크 - 11번가,11번가,3530,3530,28,490008,94
2020-05-03,search.shopping.naver.com,F012050,닥터퓨리 코로나19 방역마스크/황사마스크 KF94 - 화이트 (대형) - 캐릭터마트.COM,캐릭터마트.COM,2300,2300,2,490002,94
2020-02-10,search.shopping.naver.com,F012090,엘지생활건강 테라브레스 미세먼지 마스크 KF94 소형1개,리치시앤씨,3900,,61,490008,94
2020-05-02,search.shopping.naver.com,F012050,"국산 kf94 마스크 대형 (1인2개한정,오늘출발) - 도그몰",도그몰,1700,1700,68,490015,94
2020-02-15,search.shopping.naver.com,F012091,GW5BEEB4E 미세 마스크 1개 대형 먼지 3Q 일회용 KF94 1회용 - wisepeople,wisepeople,4120,,68,490008,94
2020-04-07,search.shopping.naver.com,F012050,"뉴네퓨어 황사 방역 마스크 KF94 대형 5매입 포장 (재고보유, 당일출고, 국산) - 팡팡이가족웰빙스토어",팡팡이가족웰빙스토어,17500,3500,12,490001,94
2020-05-13,search.shopping.naver.com,F012050,크린웰 KF80 마스크 대형 화이트 개별포장 - 쿠팡,쿠팡,1990,1990,73,490013,80
2020-05-24,search.shopping.naver.com,F012050,테라브레스 황사마스크 KF94 대형 x25매 - 베비언스몰,베비언스몰,62500,2500,21,490015,94
2020-05-21,search.shopping.naver.com,F012050,(대한도매) kf94 대형마스크 1개 개별포장 숨마스크 빠른배송/당일발송 - 11번가,11번가,4370,4370,36,490008,94
2020-04-09,search.shopping.naver.com,F012050,"쉼표리빙 그레이, 뉴네퓨어 화이트 KF94 마스크 대형 (재고보유, 당일출고, 5매입) - 팡팡이스토어",팡팡이스토어,15000,3000,12,490001,94
2020-05-26,search.shopping.naver.com,F012050,KF94마스크 대형(30매입) 식약처허가 합리적인 마스크 - 펜사랑,펜사랑,68500,2283.333333,32,490015,94
2020-02-22,search.shopping.naver.com,F012091,[코튼데이] 코튼데이 케이에프 방역마스크(KF94) 대형 1 개 (죄송합니다 30개로 제한 합니다.) - 청운샵,청운샵,3500,,74,490008,94
2020-05-17,search.shopping.naver.com,F012050,휴먼텍 휴먼제로 KF80 황사방역마스크 1개 5매입 - 쿠팡,쿠팡,9500,1900,6,490009,80
2020-05-01,search.shopping.naver.com,F012050,[아텍스] 하이가드 방역마스크 KF94 대형 1개(5매입) - 11번가,11번가,16020,3204,41,490008,94
2020-04-19,search.shopping.naver.com,F012050,동아제약 더스논 황사 미세먼지 마스크 KF94 소형 어린이용 1매입 - 쿠팡,쿠팡,2800,2800,2,490003,94
2020-04-26,search.shopping.naver.com,F012050,랜덤배송 KF94 대형 마스크 1개(5매)x5개 (총 25매) - 쿠팡,쿠팡,60000,2400,30,490008,94
2020-05-05,search.shopping.naver.com,F012050,뉴네퓨어 황사 방역용 마스크 KF94 대형 성인용5매입 - 브리에쥬르,브리에쥬르,21150,4230,9,490001,94
2020-03-29,search.shopping.naver.com,F012050,도부 끌라레루트 KF80 마스크 블랙 대형 성인용 - 미생미생,미생미생,4190,4190,21,490013,80
2020-05-26,search.shopping.naver.com,F012050,애니가드 국내생산 KF80 대형 마스크 1박스 25매입 식약처 인증 - 티몬,티몬,49000,1960,7,490013,80
2020-04-25,search.shopping.naver.com,F012050,파인텍 네퓨어 KF94 10매 황사 미세먼지 일회용마스크 - 인터파크,인터파크,27000,2700,4,490001,94
2020-05-14,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 숨마스크 - 옥션,옥션,3490,3490,30,490008,94
2020-03-13,search.shopping.naver.com,F012050,KF94 더조은마스크 10개입 대형 - G마켓,G마켓,51970,5197,55,490015,94
2020-05-22,search.shopping.naver.com,F012050,파인텍 네퓨어 KF94 10매 황사 미세먼지 일회용마스크 - 인터파크,인터파크,27000,2700,4,490001,94
2020-04-30,search.shopping.naver.com,F012050,아레카 KF94마스크 대형(그레이) 10매 - 푸름웰니스,푸름웰니스,29800,2980,67,490015,94
2020-04-29,search.shopping.naver.com,F012050,엠플러스 국산 미세먼지 황사마스크 KF80 화이트 1개 - 옥션,옥션,1830,1830,13,490009,80
2020-05-19,search.shopping.naver.com,F012050,KF94 써니데이 황사 마스크 대형 1개 식약처허가제품 수량확보 당일출고 - 따따봉봉,따따봉봉,2300,2300,4,490008,94
2020-05-11,search.shopping.naver.com,F012050,국산 KF94 미세먼지 이지숨 마스크 대형 화이트 10매 - G9,G9,24890,2489,64,490015,94
2020-04-30,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 늘푸른마스크 - G마켓,G마켓,4620,4620,18,490008,94
2020-04-15,search.shopping.naver.com,F012050,애경마스크 kf94 4중구조 대형마스크 개별포장 1개 - 코리아 브릿지,코리아 브릿지,4390,4390,10,490008,94
2020-03-19,search.shopping.naver.com,F012050,"초미세먼지 황사마스크 (KF80,화이트)/1매 - 롯데마트",롯데마트,990,990,25,490013,80
2020-05-13,search.shopping.naver.com,F012050,한컴라이프케어 미세먼지 황사마스크 밸브형 KF94 화이트1개 - 스마트 핫라인,스마트 핫라인,2000,2000,28,490008,94
2020-04-23,search.shopping.naver.com,F012050,(재고보유 오늘출발) 뉴네퓨어 건영 이룸 대형 성인용 KF94 코로나 마스크 랜덤발송 10매입 - SHALL I,SHALL I,34900,3490,17,490001,94
2020-05-19,search.shopping.naver.com,F012050,"자연속으로 KF94 미세먼지 황사마스크 [대형/소형] , 뽀로로 방한 마스크 - 알뜰하우스",알뜰하우스,1850,1850,16,490015,94
2020-02-29,search.shopping.naver.com,F012091,올가드 황사 마스크 어린이 소형 KF94 1개 식약처허가 - 옥션,옥션,4500,,42,490008,94
2020-05-02,search.shopping.naver.com,F012050,QUQU 더안심 황사 미세먼지 방역 마스크 KF94 - 쿠팡,쿠팡,2300,2300,7,490008,94
2020-03-21,search.shopping.naver.com,F012050,퓨라에이스 황사방역용 마스크 KF94 대형 10매 - 인코몰,인코몰,39900,3990,26,490015,94
2020-02-16,search.shopping.naver.com,F012091,일양약품 황사마스크 KF80 성인용 - 철이네철물,철이네철물,3680,,27,490009,80
2020-05-08,search.shopping.naver.com,F012050,KF94 원파인데이 숨마스크 황사미세먼지마스크 흰색 대형 1개 - 11번가,11번가,2500,2500,20,490008,94
2020-02-14,search.shopping.naver.com,F012091,W.J 국산1급 N95 (KF94)방진 방역마스크 1개 - 쿠팡,쿠팡,5300,,92,490008,94
2020-05-08,search.shopping.naver.com,F012050,파인텍 네퓨어 황사 미세먼지 일회용 마스크 KF94 5매입x4개 - G마켓,G마켓,57800,2890,29,490001,94
2020-03-23,search.shopping.naver.com,F012050,미마 유아용 보건용마스크 KF80 블랙 XS사이즈 10개 묶음판매 - 행거인행거,행거인행거,39900,3990,47,490013,80
2020-04-07,search.shopping.naver.com,F012050,랜덤배송 KF94 대형 마스크 1개(5매)x3개 (총 15매) - 쿠팡,쿠팡,43500,2900,43,490008,94
2020-04-19,search.shopping.naver.com,F012050,[도부마스크] KF94 대형 10매 외 CM 1 화생방용 화재용 마스크 믿을 수 있는 국내생산 빠른 배송 - 티몬,티몬,36960,3696,37,490015,94
2020-04-23,search.shopping.naver.com,F012050,늘푸른 마스크 KF94대형 화이트 일회용 개별 포장 1개 - 파이닉스 공조냉동,파이닉스 공조냉동,3990,3990,4,490008,94
